danceability (bin);key;track_id (song_features.csv);acousticness;danceability;duration_ms;energy;instrumentalness;liveness;loudness;mode;speechiness;tempo;valence
0.39;6;6W4f0lzPGSIKsbTRhNk8VI;0,44;0,399;192760;0,591;0,0616;0,446;-8,792;0;0,052;79,892;0,175
0.39;6;1FBi1YWCAxlRmfuUbMINqO;0,44;0,399;192760;0,591;0,0616;0,446;-8,792;0;0,052;79,892;0,175
0.39;6;4ut5G4rgB1ClpMTMfjoIuy;0,0129;0,414;230762;0,486;0;0,111;-6,431;0;0,0311;128,038;0,368
0.42;6;5KGTKwOePys7aH4o6EzXEP;0,00697;0,437;241910;0,719;3,86e-05;0,0765;-4,569;0;0,0376;169,976;0,284
0.48;6;0s3nnoMeVWz3989MkNQiRf;0,349;0,511;239836;0,566;0;0,34;-7,23;0;0,2;83,903;0,218
0.48;6;285pBltuF7vW8TeWk8hdRR;0,349;0,511;239836;0,566;0;0,34;-7,23;0;0,2;83,903;0,218
0.51;6;6dFn6my1sHK2bcf23GlHwM;0,77;0,533;347987;0,496;0,000164;0,0969;-9,363;0;0,517;155,158;0,173
0.54;6;55PZSFcKQxXH5BOOcDA6yI;0,00546;0,546;174307;0,839;0;0,382;-5,365;0;0,0784;77,009;0,491
0.54;6;71XGMPKmWtVxO7bGcGZhbn;0,325;0,549;167506;0,735;0;0,263;-5,226;0;0,299;97,538;0,495
0.54;6;0d2iYfpKoM0QCKvcLCkBao;0,555;0,56;173800;0,68;0;0,116;-7,648;0;0,321;89,391;0,319
0.57;6;2WfaOiMkCvy7F5fcp2zZ8L;0,018;0,573;225280;0,902;0,00125;0,0928;-7,638;0;0,054;84,412;0,876
0.57;6;2zYzyRzz6pRmhPzyfMEC8s;0,0591;0,573;208400;0,913;0,00173;0,156;-4,793;0;0,132;115,715;0,422
0.57;6;43wzy7JxMEfvCh8ZFeZKYk;0,0104;0,597;201680;0,751;0;0,0912;-4,982;0;0,193;103,956;0,568
0.60;6;7FGq80cy8juXBCD2nrqdWU;0,549;0,632;170770;0,686;0;0,2;-7,665;0;0,243;89,949;0,329
0.63;6;1pKeFVVUOPjFsOABub0OaV;0,0513;0,65;226160;0,736;0;0,235;-5,84;0;0,229;159,174;0,612
0.63;6;2CTN6UuO2dNEVZXR0DJVk2;0,0599;0,654;180760;0,528;7,14e-05;0,0975;-6,224;0;0,0412;82,014;0,376
0.63;6;7xapw9Oy21WpfEcib2ErSA;0,498;0,658;182947;0,56;0;0,0794;-9,049;0;0,0467;161,994;0,854
0.66;6;56gH0zGe3SP9SGNoQ2pWwn;0,0351;0,681;177794;0,84;0;0,398;-4,295;0;0,128;100,056;0,722
0.66;6;1e4rwBPVI32vZtTJu7mJ4J;0,276;0,69;191600;0,729;5,08e-05;0,106;-5,08;0;0,372;128,96;0,478
0.69;6;4FtGhkcEHma8WjuzFYSr2o;0,0123;0,693;185977;0,594;6,25e-05;0,0764;-7,323;0;0,0469;96,973;0,565
0.69;6;2uBhGx3m5iJrtsql8Qk00j;0,0857;0,7;145947;0,934;0,226;0,114;-5,941;0;0,17;92,973;0,224
0.69;6;3I7tLVbxJlrRUum7JdPJvH;0,0201;0,706;204660;0,845;0;0,358;-4,102;0;0,0692;100,015;0,742
0.69;6;355kY0VYYf2AUOnUsU56Xq;0,0201;0,706;204660;0,845;0;0,358;-4,102;0;0,0692;100,015;0,742
0.69;6;6B3zy3LOKHndqsviCr2z15;0,977;0,707;49024;0,314;0;0,109;-10,115;0;0,747;104,014;0,602
0.72;6;0bfKYrMLEDJ4fvcxzrMIwB;0,0771;0,726;145890;0,929;0,383;0,117;-5,881;0;0,16;93,017;0,212
0.72;6;0v3BMLcwUmAwyqJaf5997o;0,0348;0,732;218250;0,922;0;0,146;-1,829;0;0,0975;120,033;0,589
0.72;6;7pdF27mSDuPWhppnHAmWHa;0,653;0,735;157777;0,525;0,918;0,101;-2,939;0;0,0441;160,147;0,369
0.72;6;0jAfdqv18goRTUxm3ilRjb;0,0235;0,736;192779;0,622;0;0,151;-4,653;0;0,133;191,971;0,506
0.72;6;3QybPutx0Tjk472bBKjNWn;0,268;0,738;180898;0,629;0,00114;0,163;-4,882;0;0,0495;146,067;0,319
0.75;6;26jYPsHHSOxCTz4cLt6SbQ;0,0412;0,754;163086;0,728;0;0,106;-7,61;0;0,0809;140,007;0,594
0.75;6;4b7mLZQWsy0rLnrMtPA9fQ;0,058;0,761;177533;0,818;0;0,11;-5,238;0;0,0978;110,99;0,348
0.75;6;5PIB8aoUJoCRh1O5TEGdOj;0,0125;0,779;240800;0,717;0,0536;0,355;-9,7;0;0,0335;115,384;0,789
0.78;6;7dNwJbsT0sg1le5kVugGJb;0,616;0,8;228493;0,355;0;0,118;-10,47;0;0,0895;145,929;0,253
0.78;6;3tkFCUaISwablf9MJydsuB;0,636;0,8;206813;0,406;0;0,109;-8,892;0;0,268;120,999;0,274
0.78;6;43lYaovU2FoeuBMNusVVVW;0,588;0,81;208293;0,353;0;0,102;-9,931;0;0,31;88,031;0,0727
0.78;6;0AluA5RNsa4Cx6XRhf2hWZ;0,588;0,81;208293;0,353;0;0,102;-9,931;0;0,31;88,031;0,0727
0.78;6;51HrDv54pSe1IqynORNXBd;0,248;0,81;178099;0,749;0;0,241;-3,734;0;0,114;165,057;0,795
0.81;6;0l8vhDaEztxLCQsFOAX64d;0,071;0,813;165942;0,663;0;0,115;-7,84;0;0,0433;140,016;0,343
0.81;6;2lAyctg5FocS67eksHoyIg;0,115;0,815;147990;0,723;0;0,184;-3,611;0;0,0574;149,918;0,896
0.81;6;116H0KvKr2Zl4RPuVBruDO;0,0141;0,817;210368;0,539;0,000496;0,099;-6,349;0;0,0621;97,062;0,158
0.81;6;4m5Cd9kAbIxg6t9sMrQWtk;0,0115;0,82;135739;0,691;0;0,344;-6,646;0;0,0723;142,027;0,683
0.81;6;75lcPkAkUsKWHGBlGM476R;0,0079;0,825;175954;0,572;0;0,113;-6,067;0;0,0864;141,991;0,568
0.81;6;2r77vqSZkOktTSgmAOoHsV;0,216;0,84;221214;0,596;0;0,0897;-4,319;0;0,0918;139,937;0,71
0.84;6;0hPLZrnDgtKxrym1BHjDhd;0,111;0,872;205352;0,591;0;0,144;-6,952;0;0,359;131,982;0,696
0.87;6;1sTDW7kALobTFVctlaSHC4;0,257;0,886;191600;0,724;0,000108;0,106;-5,105;0;0,277;97,056;0,456
0.87;6;1wJRveJZLSb1rjhnUHQiv6;0,0485;0,892;188387;0,53;0;0,107;-7,644;0;0,239;92,997;0,403
0.90;6;2H5CLUmtvo2VHEeWzMtUqW;0,267;0,908;278760;0,499;0;0,078;-7,793;0;0,642;132,968;0,114
0.45;7;0v75ti1d2M6pd0sC42UNNN;0,963;0,479;81933;0,485;0,658;0,152;-12,302;0;0,162;80,933;0,457
0.57;7;27rdGxbavYJeBphck5MZAF;0,00987;0,601;217467;0,794;1,36e-06;0,388;-5,844;0;0,0671;114,066;0,244
0.60;7;7uQmJ1jgNzBpATSoWKSPFu;0,048;0,632;198933;0,832;0;0,0705;-1,948;0;0,154;182,184;0,784
0.63;7;1wsLHgXJ4SKIfd5ePSX1hD;0,293;0,652;193377;0,897;0;0,0722;-4,481;0;0,036;114,033;0,475
0.63;7;6XqvFyJGdUD5IWee02ARKU;0,29;0,652;193377;0,898;0;0,073;-4,481;0;0,0361;114,043;0,472
0.63;7;7daBwTiPNOVgoMUG4SICgh;0,0615;0,653;198360;0,684;0,000387;0,27;-7,052;0;0,199;110,049;0,355
0.66;7;5rBZF2fl4Avi4K0tvrQ0YF;0,383;0,666;173868;0,426;1,56e-05;0,109;-9,228;0;0,147;159,963;0,587
0.66;7;2pnPe4pJtq7689i5ydzvJJ;0,788;0,688;165733;0,711;2,64e-05;0,0683;-10,453;0;0,0832;152,277;0,935
0.69;7;575NJxNUVDqwJGdzBrlLbv;0,0882;0,694;201253;0,852;0;0,334;-5,34;0;0,257;107,178;0,377
0.69;7;4AhSkRYioEIfGvCV19peYN;0,107;0,695;189493;0,639;0,000657;0,118;-6,897;0;0,153;90,027;0,344
0.75;7;4YLtrBhzjsI2LT6ybXQHeD;0,0222;0,765;196232;0,784;0,00121;0,187;-5,215;0;0,0488;109,956;0,449
0.78;7;4tW7mc0pab35DznfVlr3px;0,75;0,799;222900;0,583;5,93e-06;0,136;-7,199;0;0,115;119,93;0,322
0.78;7;4UOXo3xWnxYdTf3sFyRaUG;0,391;0,805;181971;0,924;0,00448;0,0902;-5,883;0;0,0439;139,976;0,836
0.78;7;641R77CBy4bOLGRcA9sgHy;0,403;0,807;181971;0,923;0,00455;0,091;-5,885;0;0,0441;139,972;0,836
0.81;7;7roKDmJDOzkpfGpUQJ5EnL;0,287;0,823;162268;0,638;0;0,105;-6,131;0;0,0852;141,943;0,371
0.81;7;00EPIEnX1JFjff8sC6bccd;0,187;0,836;217653;0,799;0;0,092;-4,247;0;0,0873;94,033;0,772
0.81;7;1G586ld1gbaECg4Bc6w40O;0,175;0,837;217653;0,784;0;0,0897;-4,531;0;0,101;94,036;0,748
0.87;7;4n1bdaKwynQndm47x5HqWX;0,013;0,888;162800;0,372;0;0,184;-10,254;0;0,358;133,998;0,123
0.27;8;4apiNNK0jp9uqn3JDG9My1;0,167;0,28;256163;0,821;0;0,139;-2,864;0;0,111;181,444;0,254
0.39;8;2qkNnJvQvhLiZ63X1L3eFz;0,778;0,398;182341;0,838;0;0,189;-4,734;0;0,13;156,008;0,206
0.39;8;4tHqQMWSqmL6YjXwsqthDI;0,994;0,418;85267;0,106;0,0292;0,179;-22,507;0;0,0448;46,718;0,8
0.48;8;0xPaZrF25ltzvz1a2Pm5DQ;0,42;0,503;171827;0,465;0;0,101;-8,077;0;0,0274;141,796;0,143
0.54;8;2ppse4DOEFlzaW7Xu3U76r;0,111;0,561;180800;0,785;0;0,121;-5,376;0;0,452;150,159;0,458
0.57;8;0CBFOvHlyqy30Q5tbyNHfQ;0,0788;0,572;212040;0,691;0,000132;0,0593;-4,783;0;0,123;92,082;0,318
0.60;8;6m3LlhdZ0HWn4D7Nnm06MQ;0,893;0,615;164577;0,444;8,06e-06;0,127;-6,773;0;0,0282;120,098;0,125
0.69;8;5HnxL39pSgVVQMLP7WnSfv;0,0598;0,706;146923;0,637;0;0,164;-7,284;0;0,37;85,819;0,528
0.69;8;6qZANDqrSAvfuSjcxBP1PD;0,257;0,719;226320;0,501;0;0,189;-8,84;0;0,239;136,025;0,419
0.72;8;6hcqxx32EL884qpJXDstsA;0,24;0,728;177253;0,638;0,000501;0,106;-6,41;0;0,252;160,036;0,598
0.72;8;6q8Lb50EtqNeeJXXe8mMAH;0,279;0,728;226627;0,801;4,71e-06;0,143;-2,942;0;0,0683;130,059;0,416
0.72;8;01vv2AjxgP4uUyb8waYO5Y;0,0747;0,734;258853;0,607;0,000577;0,0968;-7,249;0;0,0806;90,023;0,518
0.72;8;1cS0TgbR263ey9jn0MwD2s;0,142;0,748;221013;0,749;0;0,0713;-5,916;0;0,516;90,09;0,659
0.78;8;1LiN0Z98FkR1t0m8KmLcAH;0,437;0,79;190005;0,631;0;0,158;-5,549;0;0,0425;94,039;0,889
0.78;8;1iPBD72u3nAyFEeardYuBV;0,301;0,792;139200;0,571;0;0,1;-7,539;0;0,094;99,999;0,556
0.78;8;5UtiebKGhsSce9gX1qCqic;0,11;0,792;175907;0,62;1,61e-05;0,085;-4,832;0;0,266;169,985;0,637
0.78;8;7Cw97917dvg5xm6XMAA4Y2;0,0455;0,792;170707;0,777;5,34e-05;0,293;-4,402;0;0,0454;137,05;0,696
0.81;8;3qNTqHjFfyJzMgZoYcUqjV;0,00152;0,822;211984;0,765;0;0,334;-6,67;0;0,217;145,105;0,642
0.84;8;0Fpen1PTuEnCmOJtUU9Iud;0,0367;0,85;343099;0,785;0;0,155;-4,963;0;0,345;145,063;0,718
0.84;8;6Poyf51k7W3NKnsGwAI90B;0,313;0,855;279867;0,787;0;0,194;-4,134;0;0,334;88,003;0,702
0.84;8;0FZ4Dmg8jJJAPJnvBIzD9z;0,0521;0,861;228760;0,603;0;0,0924;-5,788;0;0,176;98,043;0,504
0.84;8;7l3E7lcozEodtVsSTCkcaA;0,0515;0,861;228654;0,637;3,35e-06;0,0967;-5,692;0;0,24;98,044;0,474
0.93;8;2GGMabyHXnJmjY6CXhhB2e;0,00534;0,95;183527;0,59;0;0,11;-6,508;0;0,29;130,003;0,219
0.24;9;3eYnKe0LhQA1B5HEkQaRTP;0,45;0,265;215160;0,436;0;0,102;-9,542;0;0,0411;69,047;0,159
0.33;9;5QTxFnGygVM4jFQiBovmRo;0,0029;0,333;308120;0,927;0,000211;0,297;-8,55;0;0,0733;141,47;0,382
0.36;9;299lFlaAsNQdgbIZNPmIA0;0,978;0,388;166387;0,145;6,86e-06;0,0997;-19,697;0;0,0318;75,474;0,0911
0.36;9;7AluhhfZ0AO0Zw8MoUstzN;0,916;0,388;576346;0,296;0,267;0,105;-13,04;0;0,0301;78,785;0,294
0.42;9;1MUL6DO2gVimj2YrVedubd;0,347;0,449;194777;0,597;1,03e-05;0,197;-4,401;0;0,14;134,598;0,505
0.48;9;5lar0mCUejpILVkAz50s2J;0,564;0,492;164083;0,712;9,1e-05;0,357;-7,278;0;0,691;137,453;0,23
0.48;9;1tT55K6VEyO6XFDxK4lDQe;0,745;0,499;214533;0,181;0,00123;0,106;-15,359;0;0,0429;111,956;0,0747
0.51;9;0OCRwXbQRdOZ1OtB4Imsp1;0,172;0,538;205440;0,409;0;0,11;-6,581;0;0,0505;171,838;0,265
0.51;9;3id2EVGKc3eFAMn9nFnB0r;0,172;0,538;205440;0,409;0;0,11;-6,581;0;0,0505;171,838;0,265
0.54;9;2JqnpexlO9dmvjUMCaLCLJ;0,161;0,55;205463;0,415;0;0,108;-6,557;0;0,052;172,065;0,274
0.57;9;5SLhbyOJgcKGTDNWaQN91M;0,138;0,574;250267;0,926;2,59e-06;0,38;-3,935;0;0,207;94,279;0,835
0.60;9;7u6DMPznGbpziuEgCE0JGQ;0,657;0,604;322027;0,449;0;0,0932;-6,564;0;0,0353;100,355;0,528
0.60;9;2yg9UN4eo5eMVJ7OB4RWj3;0,133;0,607;136187;0,596;0;0,123;-9,09;0;0,358;77,324;0,149
0.60;9;6zZhlOWizcEG1T7zsTdI6N;0,0298;0,615;214293;0,66;0;0,106;-5,55;0;0,032;115,037;0,185
0.63;9;6DwnAl6l63e83dDgIzY8P4;0,835;0,641;231627;0,0964;2,95e-05;0,11;-12,996;0;0,0399;76,273;0,357
0.66;9;3MZ7TxuXNnwYXm2KZGap5g;0,613;0,676;262680;0,577;0,0013;0,195;-7,82;0;0,0274;107;0,49
0.66;9;3WrG9BpOPQWUus3FjA1Tny;0,0501;0,687;210133;0,843;0;0,0604;-1,18;0;0,194;99,789;0,638
0.69;9;4g32MdRoqwGKQd3NXIRhpU;0,244;0,696;142192;0,634;0;0,437;-6,918;0;0,281;89,973;0,728
0.69;9;74wpYGsVh2J13iAmmg1Uln;0,284;0,698;247688;0,707;0;0,177;-3,778;0;0,114;155,009;0,413
0.69;9;2qT1uLXPVPzGgFOx4jtEuo;0,04;0,699;205920;0,713;3,11e-06;0,294;-5,507;0;0,0594;121,993;0,354
0.69;9;2LskIZrCeLxRvCiGP8gxlh;0,0302;0,703;198903;0,723;2,06e-06;0,126;-5,45;0;0,0412;104,969;0,288
0.72;9;5SehvGGC53A7SZKCLXQcyt;0,0699;0,728;225040;0,602;7,01e-06;0,318;-7,748;0;0,185;140,081;0,328
0.72;9;6ZIuit0z4eQg77F1RGkp0L;0,0588;0,731;227365;0,595;8,67e-06;0,248;-7,734;0;0,15;140,072;0,362
0.75;9;2xJCMIJfcNYDc5iR0sAm2O;0,00261;0,762;209320;0,7;1,56e-05;0,153;-6,021;0;0,0694;116,073;0,608
0.75;9;4Uy3kNxW2kB8AEoXljEcth;0,0166;0,766;174893;0,881;2,3e-06;0,347;-5,158;0;0,137;112,027;0,674
0.75;9;2DnH4XlEkghUdE8ymdVom5;0,0283;0,769;269287;0,55;0;0,139;-6,299;0;0,359;97,01;0,36
0.75;9;2XXMDz7SPZ4mSFN1PXfHUy;0,307;0,772;254383;0,732;5,14e-06;0,106;-3,713;0;0,213;100,048;0,295
0.78;9;1DRJZUVcs6i6TkdNUXAi6m;0,799;0,794;208379;0,576;3,23e-06;0,122;-4,941;0;0,109;120,087;0,458
0.78;9;1gng5xQBiYCVDkHS0IKLyk;0,804;0,801;212715;0,548;4,45e-06;0,098;-5,98;0;0,134;120,119;0,452
0.84;9;6Vf5qHrEJSkVYgyvYJ6QXs;0,22;0,85;226612;0,663;0,000173;0,109;-7,33;0;0,0781;97,975;0,619
0.87;9;7IBSffWIu7P2MC7kMwy2FM;0,307;0,877;226743;0,477;0;0,0929;-7,379;0;0,0587;127,023;0,552
0.87;9;2FUNBaa5DwItJtYEBgAblU;0,158;0,89;233040;0,607;0,000228;0,118;-6,916;0;0,124;134,022;0,224
0.42;10;3QGsuHI8jO1Rx4JWLUh9jd;0,106;0,444;187973;0,819;0;0,107;-4,078;0;0,341;82,695;0,747
0.45;10;5Q0Nhxo0l2bP3pNjpGJwV1;0,00124;0,454;202067;0,708;0,000181;0,0679;-4,526;0;0,0675;192,18;0,483
0.60;10;23OXdR7YuUBVWh5hSnYJau;0,0735;0,609;324467;0,674;0,06;0,345;-7,388;0;0,0548;90,009;0,315
0.63;10;1IPRghUN3LFPNbCTsfBJx9;0,505;0,642;160357;0,598;0;0,129;-8,716;0;0,283;170,185;0,508
0.66;10;5nzhL67GpF9szXWg5y509A;0,044;0,665;203881;0,585;0;0,0789;-5,077;0;0,366;158,953;0,658
0.66;10;6Qn5zhYkTa37e91HC1D7lb;0,0362;0,672;201240;0,655;0;0,117;-5,021;0;0,0311;134,945;0,556
0.69;10;27a1mYSG5tYg7dmEjWBcmL;0,201;0,702;198408;0,708;0;0,118;-5,366;0;0,0547;147,98;0,713
0.69;10;0YammaEkYSeo9vQYZ1OwS6;0,137;0,703;198947;0,66;0;0,192;-5,119;0;0,123;95,031;0,79
0.69;10;6rDaCGqcQB1urhpCrrD599;0,0805;0,705;138872;0,816;0;0,476;-7,046;0;0,32;94,211;0,929
0.69;10;0WdR2AyLW1Drd3OUdwezM0;0,186;0,71;172107;0,614;0;0,0974;-6,757;0;0,0431;148,152;0,658
0.72;10;5YOkA7qd2983FtBQnP8sYx;0,287;0,743;197968;0,73;8,1e-05;0,0778;-4,314;0;0,125;179,972;0,15
0.72;10;4uP3pUP18ennmz0tb3GphR;0,287;0,743;197968;0,73;8,1e-05;0,0778;-4,314;0;0,125;179,972;0,15
0.72;10;6Zisja44KqMZj4GM4UY6Yv;0,128;0,746;187217;0,404;2,05e-05;0,19;-9,849;0;0,403;142,913;0,686
0.75;10;5qHirGR7M9tdm6C17DlzSY;0,073;0,754;121347;0,342;0;0,193;-8,677;0;0,0991;128,981;0,423
0.75;10;61sqsOPon94ecMskeEXwev;0,0376;0,758;176056;0,602;4,77e-06;0,111;-7,909;0;0,094;155,038;0,519
0.75;10;3irKogkH8P1B1nONmEcHgY;0,0821;0,758;369240;0,782;0;0,111;-6,153;0;0,309;91,073;0,676
0.75;10;1dUHF4RyMmMTveJ0Rby6Xm;0,128;0,761;163974;0,598;0;0,0839;-7,249;0;0,182;173,897;0,447
0.75;10;6cPnE82DKBLd7sg02ZNg8K;0,00807;0,766;168495;0,703;0;0,0618;-5,877;0;0,163;163,06;0,331
0.75;10;1qUdAB72nSWPZwDqH9KMYD;0,137;0,776;153707;0,515;0;0,321;-7,415;0;0,411;162,488;0,448
0.75;10;6yz0Jndhv0QjKdpcEMbOjz;0,128;0,776;116681;0,608;0;0,0932;-6,478;0;0,104;156,025;0,402
0.75;10;0pqnGHJpmpxLKifKRmU6WP;0,0622;0,776;204347;0,78;0;0,081;-4,374;0;0,128;124,949;0,666
0.78;10;7KPGeiXWDsGEvFK62wzU8E;0,485;0,783;159152;0,692;0;0,12;-6,156;0;0,329;100,082;0,26
0.78;10;5VKSZDsidOFHrtlJb33Syo;0,0492;0,784;204347;0,78;0;0,118;-4,275;0;0,102;124,953;0,722
0.78;10;74lnM5V6ecvoTPV0fvptx9;0,113;0,808;166400;0,617;0;0,734;-9,32;0;0,442;149,962;0,632
0.78;10;4f1XXGjZZ9EkFkrbPJek6X;0,000832;0,809;167410;0,461;4,43e-05;0,143;-5,677;0;0,0907;85,992;0,325
0.81;10;0DXytBddBKZYbfDMP4X0kc;0,11;0,816;212609;0,652;0;0,0957;-6,157;0;0,231;143,995;0,736
0.81;10;7lhuM9WUqdThw72dCBRmQW;0,11;0,816;212609;0,652;0;0,0957;-6,157;0;0,231;143,995;0,736
0.81;10;35J4wXQeRuHNOEArMy6FOe;0,00902;0,821;185261;0,72;7,07e-06;0,158;-4,606;0;0,222;150,039;0,285
0.81;10;59PYgzOiOjGDzjDT5N5oOX;0,589;0,825;327467;0,69;0;0,413;-4,252;0;0,226;94,194;0,516
0.81;10;066QkK1heGoXBUPBbcOhEG;0,039;0,826;216520;0,85;0;0,39;-7,451;0;0,044;91,99;0,433
0.81;10;1xWH8zYtDeS9mW1JJG23VZ;0,375;0,831;245667;0,485;1,47e-05;0,118;-6,677;0;0,15;80,022;0,622
0.81;10;4KYS9GK68yeuUJ8vJfPxrq;0,0462;0,834;176720;0,731;0;0,0731;-5,603;0;0,0566;140,001;0,681
0.81;10;56CvVCJYRQNWwM4vF4neCD;0,56;0,835;187255;0,703;0;0,144;-4,177;0;0,231;94,211;0,502
0.81;10;6R66bI4nkzvvNba80pWU2t;0,56;0,835;187255;0,703;0;0,144;-4,177;0;0,231;94,211;0,502
0.81;10;7CKR3FcBqSsGcgce0ECe1z;0,0523;0,835;221853;0,756;0,028;0,0606;-5,441;0;0,123;153,988;0,809
0.84;10;03It1uO69CjGWP3yyVe465;0,0656;0,848;370440;0,421;0,00151;0,136;-8,025;0;0,0648;141,01;0,212
0.84;10;6PoKfDY78ih5OveWirggRX;0,0912;0,855;187465;0,516;0;0,114;-8,116;0;0,44;140,955;0,153
0.87;10;60SdxE8apGAxMiRrpbmLY0;0,0627;0,876;244679;0,786;0;0,127;-4,884;0;0,306;153,068;0,575
0.87;10;52i143Ph5c3RQaQFBXWix1;0,0562;0,888;172986;0,432;0;0,112;-9,275;0;0,0934;99,965;0,173
0.87;10;3yIZgYN7AKO3cDueyhpuCS;0,00214;0,891;196864;0,525;0;0,0887;-7,666;0;0,214;133,126;0,15
0.90;10;3fFBZvG777xoKyvcrBq7lc;0,0301;0,903;207867;0,609;1,61e-05;0,179;-7,555;0;0,237;149,991;0,268
0.93;10;1ThmUihH9dF8EV08ku5AXN;0,111;0,935;145627;0,552;0;0,0952;-9,373;0;0,335;99,993;0,615
0.96;10;577YBGuskWkVDCxZrLRB4v;0,00127;0,964;154024;0,487;6,57e-06;0,115;-6,071;0;0,421;127,05;0,107
0.45;11;6CTWathupIiDs7U4InHnDA;0,225;0,477;213993;0,61;0;0,107;-5,628;0;0,144;79,882;0,358
0.48;11;0EQMrxdeiBhry9JCxskko3;0,00852;0,51;240339;0,842;0;0,346;-2,782;0;0,103;87,605;0,302
0.48;11;4iQ5gmTAzWfK8JyFC2LBox;0,000322;0,511;362839;0,718;0;0,111;-6,293;0;0,404;166,42;0,267
0.51;11;0McI9sOmkpfd4E72njtU0G;0,44;0,52;230240;0,594;0;0,185;-8,81;0;0,462;129,216;0,393
0.57;11;5itzep0nGnq7hxCfFNsTIR;0,949;0,593;76974;0,0668;1,31e-05;0,194;-15,268;0;0,0722;102,456;0,19
0.60;11;6cQnrSlTxhHCCiUpKrs7g3;0,00781;0,619;238568;0,628;0,207;0,206;-8,307;0;0,038;127,065;0,232
0.60;11;1E1uGhNdBe6Dddbgs2KqtZ;0,00849;0,62;238560;0,61;0,162;0,205;-8,329;0;0,0373;127,052;0,235
0.63;11;1HLL8X0LH20F6Z9SLXLIjr;0,413;0,636;265120;0,501;0;0,339;-7,26;0;0,329;82,309;0,196
0.63;11;2mYDDUkBcgFNBqkWctyyuc;0,733;0,638;166093;0,4;0,000133;0,334;-11,212;0;0,0425;150,133;0,495
0.63;11;5kkxyqYSQrnHpfsmkjKi81;0,232;0,639;243280;0,815;0;0,299;-4,962;0;0,252;159,903;0,4
0.63;11;3ZVw1HR1QAQoKBygbhG4CE;0,81;0,657;120303;0,814;0;0,445;-16,493;0;0,937;136,142;0,0788
0.63;11;5INKIG4QNuD4xq7qZcfPzp;0,256;0,661;330987;0,52;0,0246;0,105;-8,367;0;0,028;127,089;0,427
0.66;11;4JxvECbZ3Oes1eUrmhQNSH;0,558;0,671;158555;0,557;0;0,101;-7,71;0;0,234;93,996;0,414
0.66;11;6XkEw1h2Hq4fGnSm0JuSIs;0,0729;0,677;199213;0,542;0;0,213;-7,01;0;0,341;123,751;0,46
0.66;11;0xxZY5C9xxij3D1HkzbnfC;0,407;0,688;192040;0,488;0;0,43;-14,195;0;0,357;69,77;0,707
0.66;11;5h8VHxOBK1VWWj46T8fSly;0,102;0,691;163294;0,829;0,000177;0,0698;-4,627;0;0,158;172,161;0,564
0.69;11;3Du2K5dLzmduCNp6uwuaL0;0,0223;0,702;203760;0,635;0;0,283;-6,917;0;0,265;144,004;0,873
0.69;11;30VrBsh1STRBoIrhQOAwzK;0,0884;0,703;238573;0,813;0;0,219;-4,517;0;0,0574;124,904;0,717
0.69;11;1pF74yw15wXk12A1NPVWHD;0,259;0,715;283321;0,529;7,48e-06;0,128;-9,019;0;0,0507;148,037;0,467
0.69;11;2uMTscYuCT3BZ0OCzH3MwN;0,1;0,715;130929;0,617;3,62e-06;0,186;-5,558;0;0,242;176,108;0,289
0.69;11;7GxBuIJugWanLsYj0mDrFX;0,051;0,716;199013;0,621;0;0,307;-6,626;0;0,22;142,087;0,644
0.69;11;7noud145AHZGg74vpWOsCa;0,214;0,717;217118;0,605;0;0,138;-5,68;0;0,075;81,047;0,387
0.69;11;0tBbt8CrmxbjRP0pueQkyU;0,129;0,72;197993;0,807;0;0,183;-4,59;0;0,0432;124,946;0,305
0.69;11;5FTrzXtDMz3adIbLmVShk4;0,135;0,722;164335;0,868;0;0,101;-5,34;0;0,16;87,011;0,671
0.72;11;4uqRDeCgXPLQFYqA5uf5Tr;0,225;0,725;148086;0,58;0;0,0779;-5,422;0;0,0433;133,974;0,66
0.72;11;0sXvjZV7p4uvyPN4uQo3FH;0,379;0,73;240267;0,427;0,000309;0,0893;-9,834;0;0,138;149,45;0,392
0.72;11;78CLZUWhsxIDwObCKOh1fh;0,062;0,735;258400;0,586;2,39e-06;0,0873;-6,455;0;0,499;159,908;0,359
0.72;11;3NuK5xMlSlB6K2Qp16zf3h;0,0357;0,74;222707;0,622;4,85e-05;0,356;-4,608;0;0,0446;104,966;0,556
0.72;11;20MuVazoNMv6xjKPnRFOxG;0,192;0,741;231964;0,645;0;0,163;-5,116;0;0,0963;149,07;0,488
0.72;11;2H1liABu20HXBOmbt5SQz1;0,204;0,741;190084;0,813;0;0,797;-4,83;0;0,0452;123,842;0,765
0.72;11;1oHNvJVbFkexQc0BpQp7Y4;0,135;0,747;210627;0,716;0;0,251;-2,457;0;0,075;125,008;0,751
0.72;11;5d35jcJj7WjDQBOHCHPY6t;0,0849;0,751;159518;0,529;0;0,0944;-7,407;0;0,143;100,262;0,33
0.75;11;0OgGn1ofaj55l2PcihQQGV;0,493;0,763;190472;0,572;0,00118;0,106;-7,312;0;0,0595;151,93;0,25
0.75;11;0kLA41xkWzzYzMIEGFuDkP;0,162;0,764;182925;0,744;0;0,122;-5,529;0;0,448;87,538;0,507
0.75;11;5ZcMWSpUeUPvO87FkSZbJB;0,104;0,769;252053;0,96;0;0,0822;-4,441;0;0,208;89,982;0,591
